10	0
20	0
30	0
40	0
50	0
60	0
70	0
80	0
90	0
100	0
110	0
120	15.592
130	0
141	0
152	0
164	0
176	0
189	0
202	0
216	0
230	0
245	0
260	0
276	0
292	15.6273
309	0
326	0
344	0
362	15.6211
381	0
400	0
420	0
440	0
460	15.6404
481	0
502	0
524	0
546	0
569	15.629
592	0
616	0
640	15.6308
665	0
690	0
716	0
742	15.6257
769	0
796	0
824	0
852	15.6114
881	0
910	0
940	15.6228
970	15.6444
1001	15.6239
1032	15.6256
1064	0
1096	0
1129	0
1162	15.592
1196	15.6251
1230	15.6308
1265	31.27
1300	15.6023
1336	15.6262
1372	15.6382
1409	15.6233
1446	15.5807
1484	31.2103
1522	15.6381
1561	31.2388
1600	31.2364
1640	31.2547
1680	31.2775
1720	31.2518
1761	31.2553
1802	46.8467
1844	31.2478
1886	31.2501
1929	31.2542
1972	46.8478
2016	46.9105
2060	46.8741
2105	31.2507
2150	46.8769
2196	46.8763
2242	62.5003
2289	62.5247
2336	62.4935
2384	46.8781
2432	62.5037
2481	62.5031
2530	78.1242
2580	78.1287
2630	62.5037
2681	78.1167
2732	78.1242
2784	93.7566
2836	78.1168
2889	78.1281
2942	93.7561
2996	93.7732
3050	109.3617
3105	109.3755
3160	109.3902
3216	109.3686
3272	109.4198
3329	109.3099
3386	125.0182
3444	124.9857
3502	140.6239
3561	125.0016
3620	156.2518
3680	125.0068
3740	140.6444
3801	156.2564
3862	156.2603
3924	156.2541
3986	171.895
4049	171.882
4112	171.8694
4176	187.507
4240	187.5155
4305	203.131
4370	187.4956
4436	203.1434
4502	218.7498
4569	218.7588
4636	218.756
4704	234.3834
4772	234.3811
4841	250.013
4910	250.0084
4980	265.626
5050	281.2586
5121	281.2602
5192	281.2659
5264	296.9047
5336	296.867
5409	312.5075
5482	312.5092
5556	343.7519
5630	328.1491
5705	328.1486
5780	343.7508
5856	343.7605
5932	375.0163
6009	343.7605
6086	390.6158
6164	406.2778
6242	406.2465
6321	406.2619
6400	437.5199
6480	437.4756
6560	437.5103
6640	453.1473
6721	453.137
6802	484.3963
6884	468.7678
6966	515.6505
7049	500.019
7132	531.263
7216	546.8931
7300	546.8994
7385	562.5159
7470	562.5199
7556	562.5341
7642	609.4322
7729	625.0127
7816	640.6521
7904	656.2646
7992	671.9016
8081	656.2703
8170	703.1631
8260	703.1518
8350	750.0246
8441	718.7877
8532	781.2816
8624	765.6446
8716	796.9084
8809	796.9078
8902	812.5294
8996	859.4234
9090	843.7721
9185	859.412
9280	890.6742
9376	921.8907
9472	937.5208
9569	968.7801
9666	968.7784
9764	968.7738
9862	1015.6507
