10	15.6245
20	0
30	0
40	0
50	0
60	0
70	0
80	0
90	0
100	0
110	0
120	0
130	0
141	0
152	0
164	0
176	0
189	0
202	0
216	0
230	0
245	0
260	0
276	15.6279
292	0
309	0
326	0
344	0
362	0
381	0
400	0
420	0
440	0
460	15.6222
481	0
502	0
524	0
546	0
569	0
592	0
616	0
640	0
665	0
690	0
716	0
742	0
769	0
796	15.6217
824	0
852	0
881	15.629
910	0
940	0
970	15.6223
1001	0
1032	0
1064	0
1096	0
1129	0
1162	0
1196	0
1230	0
1265	15.6216
1300	0
1336	0
1372	0
1409	0
1446	15.6273
1484	0
1522	15.628
1561	0
1600	0
1640	0
1680	15.6244
1720	0
1761	0
1802	0
1844	0
1886	15.6239
1929	0
1972	0
2016	15.6256
2060	0
2105	15.6257
2150	0
2196	15.6382
2242	0
2289	15.6245
2336	15.6251
2384	0
2432	0
2481	15.6228
2530	0
2580	0
2630	15.6285
2681	0
2732	0
2784	15.6268
2836	0
2889	0
2942	15.6302
2996	0
3050	0
3105	15.6205
3160	0
3216	15.6262
3272	0
3329	15.6268
3386	15.6268
3444	0
3502	15.6256
3561	0
3620	15.6245
3680	0
3740	0
3801	0
3862	15.6251
3924	0
3986	0
4049	0
4112	15.6216
4176	0
4240	0
4305	0
4370	15.6319
4436	0
4502	15.6291
4569	0
4636	0
4704	15.6188
4772	15.6256
4841	15.6245
4910	0
4980	15.6239
5050	0
5121	15.6211
5192	0
5264	15.6273
5336	15.6245
5409	0
5482	15.6302
5556	15.6256
5630	0
5705	0
5780	15.624
5856	15.6291
5932	15.6193
6009	0
6086	0
6164	15.62
6242	15.6227
6321	15.6257
6400	15.6273
6480	15.6239
6560	15.6291
6640	15.6143
6721	15.6262
6802	15.6262
6884	15.6273
6966	15.6439
7049	0
7132	15.6296
7216	15.6244
7300	31.2536
7385	0
7470	15.6177
7556	15.625
7642	15.6222
7729	15.6239
7816	15.6347
7904	15.6137
7992	15.5971
8081	15.6211
8170	0
8260	15.6251
8350	15.6251
8441	15.621
8532	15.6274
8624	15.6268
8716	15.6296
8809	15.625
8902	15.6245
8996	15.6273
9090	15.6256
9185	15.6245
9280	15.628
9376	15.6284
9472	15.624
9569	15.6227
9666	0
9764	15.6268
9862	15.6211
9961	15.6484
10060	15.6296
10160	31.253
10260	15.6194
10361	15.6256
10462	15.6257
10564	15.6302
10666	31.2433
10769	15.6216
10872	15.6279
10976	15.6285
11080	31.2512
11185	15.6222
11290	15.6217
11396	15.629
11502	15.616
11609	31.2553
11716	15.6239
11824	15.6228
11932	15.6239
12041	31.253
12150	15.629
12260	15.6239
12370	15.625
12481	15.6268
12592	15.6245
12704	15.6205
12816	31.2536
12929	15.6251
13042	31.2502
13156	31.2541
13270	31.2393
13385	31.2536
13500	15.6256
13616	15.6193
13732	15.6245
13849	31.2473
13966	31.2518
14084	31.2518
14202	31.2593
14321	31.2455
14440	31.2541
14560	31.2524
14680	31.2502
14801	31.249
14922	31.2598
15044	15.6273
15166	15.6268
15289	31.2501
15412	31.2507
15536	31.249
15660	31.2529
15785	31.2502
15910	31.2536
16036	31.2484
16162	31.2513
16289	31.2541
16416	31.2478
16544	31.2547
16672	31.2519
16801	46.878
16930	46.8712
17060	31.2513
17190	31.2513
17321	31.2512
17452	31.2558
17584	31.2479
17716	31.2518
17849	31.249
17982	31.2558
18116	31.2342
18250	31.2563
18385	31.2496
18520	31.2495
18656	31.2536
18792	31.253
18929	31.2524
19066	46.8826
19204	31.2575
19342	31.2552
19481	31.2519
19620	31.2535
19760	31.253
19900	46.8735
20041	31.2558
20182	31.253
20324	31.2467
20466	46.8792
20609	46.8757
20752	46.8843
20896	31.2512
21040	46.8804
21185	46.8706
21330	31.2484
21476	31.2444
21622	46.8763
21769	31.2524
21916	46.8758
22064	31.2518
22212	31.2541
22361	31.2518
22510	31.2512
22660	31.2564
22810	31.253
22961	46.8775
23112	46.8746
23264	46.8741
23416	46.8826
23569	31.2445
23722	46.8791
23876	46.8752
24030	46.8775
24185	31.2518
24340	46.8746
24496	46.8775
24652	46.878
24809	46.8747
24966	46.8729
25124	46.8786
25282	31.2536
25441	46.8729
25600	46.8809
25760	31.2485
25920	46.8695
26080	46.8843
26241	46.8701
26402	46.8843
26564	46.8786
26726	46.8734
26889	46.8775
27052	46.87
27216	46.8769
27380	62.5002
27545	78.1356
27710	93.7521
27876	78.1384
28042	62.5139
28209	46.8758
28376	78.1304
28544	46.8757
28712	46.8729
28881	62.5013
29050	62.5054
29220	62.5054
29390
