..........AI : 140.394 s, Game : 37.670 s
..........AI : 90.051 s, Game : 27.286 s
Episode 063 avg. reward = 20.300, Long-term avg. reward = 24.605
..........AI : 107.049 s, Game : 32.370 s
Episode 064 avg. reward = 24.400, Long-term avg. reward = 24.603
..........AI : 100.613 s, Game : 29.365 s
Episode 065 avg. reward = 22.500, Long-term avg. reward = 24.582
..........AI : 86.275 s, Game : 25.818 s
Episode 066 avg. reward = 18.800, Long-term avg. reward = 24.524
..........AI : 122.242 s, Game : 36.193 s
Episode 067 avg. reward = 28.100, Long-term avg. reward = 24.560
..........AI : 90.785 s, Game : 27.612 s
Episode 068 avg. reward = 20.400, Long-term avg. reward = 24.518
..........AI : 102.629 s, Game : 30.086 s
Episode 069 avg. reward = 23.000, Long-term avg. reward = 24.503
..........AI : 85.014 s, Game : 25.443 s
Episode 070 avg. reward = 19.200, Long-term avg. reward = 24.450
..........AI : 104.598 s, Game : 31.375 s
Episode 071 avg. reward = 23.100, Long-term avg. reward = 24.437
..........AI : 131.035 s, Game : 38.127 s
Episode 072 avg. reward = 30.000, Long-term avg. reward = 24.492
..........AI : 59.723 s, Game : 17.764 s
Episode 073 avg. reward = 12.800, Long-term avg. reward = 24.375
..........AI : 91.156 s, Game : 27.401 s
Episode 074 avg. reward = 20.200, Long-term avg. reward = 24.334
..........AI : 93.057 s, Game : 27.662 s
Episode 075 avg. reward = 21.500, Long-term avg. reward = 24.305
..........AI : 95.637 s, Game : 28.576 s
Episode 076 avg. reward = 21.800, Long-term avg. reward = 24.280
..........AI : 135.116 s, Game : 40.197 s
Episode 077 avg. reward = 31.800, Long-term avg. reward = 24.355
..........AI : 129.640 s, Game : 38.019 s
Episode 078 avg. reward = 29.500, Long-term avg. reward = 24.407
..........AI : 69.369 s, Game : 21.052 s
Episode 079 avg. reward = 14.700, Long-term avg. reward = 24.310
..........AI : 133.541 s, Game : 40.243 s
Episode 080 avg. reward = 30.900, Long-term avg. reward = 24.376
..........AI : 81.313 s, Game : 24.110 s
Episode 081 avg. reward = 17.900, Long-term avg. reward = 24.311
..........AI : 28.512 s, Game : 8.923 s
Episode 082 avg. reward = 5.000, Long-term avg. reward = 24.118
..........AI : 40.495 s, Game : 12.502 s
Episode 083 avg. reward = 7.900, Long-term avg. reward = 23.956
..........AI : 47.687 s, Game : 14.682 s
Episode 084 avg. reward = 9.900, Long-term avg. reward = 23.815
..........AI : 110.382 s, Game : 32.441 s
Episode 085 avg. reward = 24.800, Long-term avg. reward = 23.825
..........AI : 90.828 s, Game : 27.217 s
Episode 086 avg. reward = 20.100, Long-term avg. reward = 23.788
..........AI : 48.291 s, Game : 14.964 s
Episode 087 avg. reward = 9.500, Long-term avg. reward = 23.645
..........AI : 82.586 s, Game : 24.788 s
Episode 088 avg. reward = 18.400, Long-term avg. reward = 23.592
..........AI : 85.730 s, Game : 25.596 s
Episode 089 avg. reward = 19.100, Long-term avg. reward = 23.547
..........AI : 79.294 s, Game : 23.587 s
Episode 090 avg. reward = 17.800, Long-term avg. reward = 23.490
..........AI : 106.382 s, Game : 31.778 s
Episode 091 avg. reward = 24.300, Long-term avg. reward = 23.498
..........AI : 130.807 s, Game : 38.405 s
Episode 092 avg. reward = 29.800, Long-term avg. reward = 23.561
..........AI : 98.362 s, Game : 29.033 s
Episode 093 avg. reward = 22.300, Long-term avg. reward = 23.548
..........AI : 119.485 s, Game : 35.848 s
Episode 094 avg. reward = 27.000, Long-term avg. reward = 23.583
..........AI : 134.481 s, Game : 40.160 s
Episode 095 avg. reward = 31.100, Long-term avg. reward = 23.658
..........AI : 81.313 s, Game : 24.443 s
Episode 096 avg. reward = 17.200, Long-term avg. reward = 23.594
..........AI : 120.362 s, Game : 35.168 s
Episode 097 avg. reward = 26.800, Long-term avg. reward = 23.626
..........AI : 118.269 s, Game : 35.275 s
Episode 098 avg. reward = 26.700, Long-term avg. reward = 23.656
..........AI : 90.802 s, Game : 27.254 s
Episode 099 avg. reward = 20.300, Long-term avg. reward = 23.623
..........AI : 98.797 s, Game : 29.807 s
Episode 100 avg. reward = 22.400, Long-term avg. reward = 23.611
..........AI : 69.749 s, Game : 21.098 s
Episode 101 avg. reward = 15.500, Long-term avg. reward = 23.529
..........AI : 63.328 s, Game : 19.192 s
Episode 102 avg. reward = 13.600, Long-term avg. reward = 23.430
..........AI : 140.103 s, Game : 41.052 s
Episode 103 avg. reward = 32.300, Long-term avg. reward = 23.519
..........AI : 115.739 s, Game : 33.916 s
Episode 104 avg. reward = 26.100, Long-term avg. reward = 23.545
..........AI : 88.988 s, Game : 26.812 s
Episode 105 avg. reward = 19.900, Long-term avg. reward = 23.508
..........AI : 86.128 s, Game : 26.077 s
Episode 106 avg. reward = 19.000, Long-term avg. reward = 23.463
..........AI : 88.103 s, Game : 26.398 s
Episode 107 avg. reward = 19.400, Long-term avg. reward = 23.423
..........AI : 106.301 s, Game : 32.067 s
Episode 108 avg. reward = 22.700, Long-term avg. reward = 23.415
..........AI : 103.769 s, Game : 30.476 s
Episode 109 avg. reward = 22.300, Long-term avg. reward = 23.404
..........AI : 57.316 s, Game : 16.713 s
Episode 110 avg. reward = 11.500, Long-term avg. reward = 23.285
..........AI : 107.078 s, Game : 30.398 s
Episode 111 avg. reward = 23.100, Long-term avg. reward = 23.283
..........AI : 200.819 s, Game : 54.804 s
Episode 112 avg. reward = 43.600, Long-term avg. reward = 23.486
..........AI : 68.087 s, Game : 17.680 s
Episode 113 avg. reward = 13.100, Long-term avg. reward = 23.383
..........AI : 99.476 s, Game : 26.973 s
Episode 114 avg. reward = 20.100, Long-term avg. reward = 23.350
..........AI : 110.916 s, Game : 30.009 s
Episode 115 avg. reward = 23.200, Long-term avg. reward = 23.348
..........AI : 82.123 s, Game : 22.964 s
Episode 116 avg. reward = 15.800, Long-term avg. reward = 23.273
..........AI : 186.485 s, Game : 49.878 s
Episode 117 avg. reward = 39.200, Long-term avg. reward = 23.432
..........AI : 183.883 s, Game : 48.857 s
Episode 118 avg. reward = 38.200, Long-term avg. reward = 23.580
..........AI : 109.528 s, Game : 29.984 s
Episode 119 avg. reward = 22.900, Long-term avg. reward = 23.573
..........AI : 91.777 s, Game : 26.114 s
Episode 120 avg. reward = 19.700, Long-term avg. reward = 23.534
..........AI : 112.521 s, Game : 33.566 s
Episode 121 avg. reward = 25.600, Long-term avg. reward = 23.555
..........AI : 80.770 s, Game : 23.861 s
Episode 122 avg. reward = 17.200, Long-term avg. reward = 23.491
..........AI : 97.524 s, Game : 28.801 s
Episode 123 avg. reward = 20.900, Long-term avg. reward = 23.465
..........AI : 116.878 s, Game : 34.084 s
Episode 124 avg. reward = 25.500, Long-term avg. reward = 23.486
..........AI : 202.694 s, Game : 59.279 s
Episode 125 avg. reward = 44.300, Long-term avg. reward = 23.694
..........AI : 73.321 s, Game : 21.700 s
Episode 126 avg. reward = 15.400, Long-term avg. reward = 23.611
..........AI : 73.425 s, Game : 20.894 s
Episode 127 avg. reward = 15.100, Long-term avg. reward = 23.526
..........AI : 85.650 s, Game : 23.679 s
Episode 128 avg. reward = 17.200, Long-term avg. reward = 23.463
..........AI : 129.918 s, Game : 34.963 s
Episode 129 avg. reward = 27.700, Long-term avg. reward = 23.505
..........AI : 103.816 s, Game : 28.115 s
Episode 130 avg. reward = 20.800, Long-term avg. reward = 23.478
..........AI : 122.699 s, Game : 35.866 s
Episode 131 avg. reward = 26.900, Long-term avg. reward = 23.512
..........AI : 178.888 s, Game : 48.618 s
Episode 132 avg. reward = 38.200, Long-term avg. reward = 23.659
..........AI : 74.970 s, Game : 20.412 s
Episode 133 avg. reward = 15.100, Long-term avg. reward = 23.573
..........AI : 87.187 s, Game : 24.544 s
Episode 134 avg. reward = 17.400, Long-term avg. reward = 23.512
..........AI : 125.276 s, Game : 33.966 s
Episode 135 avg. reward = 26.200, Long-term avg. reward = 23.539
..........AI : 90.623 s, Game : 24.455 s
Episode 136 avg. reward = 18.100, Long-term avg. reward = 23.484
..........AI : 171.385 s, Game : 45.785 s
Episode 137 avg. reward = 34.800, Long-term avg. reward = 23.597
..........AI : 147.926 s, Game : 39.453 s
Episode 138 avg. reward = 31.400, Long-term avg. reward = 23.675
..........AI : 116.874 s, Game : 31.737 s
Episode 139 avg. reward = 24.100, Long-term avg. reward = 23.680
..........AI : 125.044 s, Game : 34.532 s
Episode 140 avg. reward = 25.900, Long-term avg. reward = 23.702
..........AI : 125.991 s, Game : 34.673 s
Episode 141 avg. reward = 25.000, Long-term avg. reward = 23.715
..........AI : 86.403 s, Game : 22.657 s
Episode 142 avg. reward = 17.000, Long-term avg. reward = 23.648
..........AI : 147.697 s, Game : 38.956 s
Episode 143 avg. reward = 30.200, Long-term avg. reward = 23.713
..........AI : 138.711 s, Game : 36.594 s
Episode 144 avg. reward = 28.000, Long-term avg. reward = 23.756
..........AI : 134.672 s, Game : 35.911 s
Episode 145 avg. reward = 27.300, Long-term avg. reward = 23.791
..........AI : 165.214 s, Game : 44.429 s
Episode 146 avg. reward = 34.900, Long-term avg. reward = 23.903
..........AI : 103.758 s, Game : 26.724 s
Episode 147 avg. reward = 19.900, Long-term avg. reward = 23.863
..........AI : 167.774 s, Game : 44.259 s
Episode 148 avg. reward = 34.000, Long-term avg. reward = 23.964
..........AI : 112.032 s, Game : 30.151 s
Episode 149 avg. reward = 22.700, Long-term avg. reward = 23.951
..........AI : 159.362 s, Game : 42.260 s
Episode 150 avg. reward = 32.600, Long-term avg. reward = 24.038
..........AI : 122.003 s, Game : 33.301 s
Episode 151 avg. reward = 24.900, Long-term avg. reward = 24.046
..........AI : 131.724 s, Game : 35.402 s
Episode 152 avg. reward = 27.300, Long-term avg. reward = 24.079
..........AI : 84.468 s, Game : 25.115 s
Episode 153 avg. reward = 18.000, Long-term avg. reward = 24.018
..........AI : 116.033 s, Game : 34.419 s
Episode 154 avg. reward = 26.500, Long-term avg. reward = 24.043
..........AI : 80.522 s, Game : 24.065 s
Episode 155 avg. reward = 17.800, Long-term avg. reward = 23.980
..........AI : 87.843 s, Game : 25.996 s
Episode 156 avg. reward = 19.500, Long-term avg. reward = 23.936
..........AI : 122.438 s, Game : 36.924 s
Episode 157 avg. reward = 27.800, Long-term avg. reward = 23.974
..........AI : 148.349 s, Game : 42.895 s
Episode 158 avg. reward = 32.400, Long-term avg. reward = 24.059
..........AI : 67.016 s, Game : 20.284 s
Episode 159 avg. reward = 14.700, Long-term avg. reward = 23.965
..........AI : 91.616 s, Game : 27.694 s
Episode 160 avg. reward = 19.900, Long-term avg. reward = 23.924
..........AI : 116.588 s, Game : 34.024 s
Episode 161 avg. reward = 25.800, Long-term avg. reward = 23.943
..........AI : 102.680 s, Game : 30.606 s
Episode 162 avg. reward = 22.600, Long-term avg. reward = 23.930
..........AI : 99.151 s, Game : 29.717 s
Episode 163 avg. reward = 21.400, Long-term avg. reward = 23.904
..........AI : 74.216 s, Game : 22.522 s
Episode 164 avg. reward = 16.100, Long-term avg. reward = 23.826
..........AI : 190.542 s, Game : 56.202 s
Episode 165 avg. reward = 44.100, Long-term avg. reward = 24.029
..........AI : 106.806 s, Game : 31.651 s
Episode 166 avg. reward = 22.800, Long-term avg. reward = 24.017
..........AI : 91.345 s, Game : 26.974 s
Episode 167 avg. reward = 20.000, Long-term avg. reward = 23.977
..........AI : 79.107 s, Game : 23.413 s
Episode 168 avg. reward = 17.400, Long-term avg. reward = 23.911
..........AI : 52.929 s, Game : 16.091 s
Episode 169 avg. reward = 10.700, Long-term avg. reward = 23.779
..........AI : 75.627 s, Game : 22.709 s
Episode 170 avg. reward = 15.800, Long-term avg. reward = 23.699
..........AI : 129.380 s, Game : 38.339 s
Episode 171 avg. reward = 29.300, Long-term avg. reward = 23.755
..........AI : 65.764 s, Game : 19.479 s
Episode 172 avg. reward = 13.700, Long-term avg. reward = 23.654
..........AI : 177.625 s, Game : 51.942 s
Episode 173 avg. reward = 41.100, Long-term avg. reward = 23.829
..........AI : 181.974 s, Game : 53.616 s
Episode 174 avg. reward = 41.300, Long-term avg. reward = 24.004
..........AI : 92.759 s, Game : 27.427 s
Episode 175 avg. reward = 20.200, Long-term avg. reward = 23.966
..........AI : 75.194 s, Game : 22.684 s
Episode 176 avg. reward = 16.000, Long-term avg. reward = 23.886
..........AI : 105.568 s, Game : 30.991 s
Episode 177 avg. reward = 23.900, Long-term avg. reward = 23.886
..........AI : 123.136 s, Game : 36.953 s
Episode 178 avg. reward = 28.100, Long-term avg. reward = 23.928
..........AI : 132.396 s, Game : 38.574 s
Episode 179 avg. reward = 29.600, Long-term avg. reward = 23.985
..........AI : 90.161 s, Game : 27.170 s
Episode 180 avg. reward = 20.100, Long-term avg. reward = 23.946
..........AI : 38.157 s, Game : 11.898 s
Episode 181 avg. reward = 7.100, Long-term avg. reward = 23.778
..........AI : 86.839 s, Game : 26.103 s
Episode 182 avg. reward = 18.000, Long-term avg. reward = 23.720
..........AI : 78.602 s, Game : 23.356 s
Episode 183 avg. reward = 17.400, Long-term avg. reward = 23.657
..........AI : 179.884 s, Game : 52.599 s
Episode 184 avg. reward = 42.500, Long-term avg. reward = 23.845
..........AI : 207.142 s, Game : 60.586 s
Episode 185 avg. reward = 48.600, Long-term avg. reward = 24.093
..........AI : 112.349 s, Game : 32.474 s
Episode 186 avg. reward = 25.300, Long-term avg. reward = 24.105
..........AI : 80.830 s, Game : 24.043 s
Episode 187 avg. reward = 17.300, Long-term avg. reward = 24.037
..........AI : 195.180 s, Game : 57.311 s
Episode 188 avg. reward = 45.100, Long-term avg. reward = 24.247
..........AI : 110.725 s, Game : 32.815 s
Episode 189 avg. reward = 24.900, Long-term avg. reward = 24.254
..........AI : 108.901 s, Game : 32.265 s
Episode 190 avg. reward = 24.800, Long-term avg. reward = 24.259
..........AI : 94.326 s, Game : 28.294 s
Episode 191 avg. reward = 21.500, Long-term avg. reward = 24.232
..........AI : 130.031 s, Game : 38.880 s
Episode 192 avg. reward = 29.100, Long-term avg. reward = 24.280
..........AI : 160.687 s, Game : 47.221 s
Episode 193 avg. reward = 38.300, Long-term avg. reward = 24.421
..........AI : 94.857 s, Game : 28.592 s
Episode 194 avg. reward = 21.500, Long-term avg. reward = 24.391
..........AI : 134.155 s, Game : 39.877 s
Episode 195 avg. reward = 31.400, Long-term avg. reward = 24.461
..........AI : 95.240 s, Game : 28.187 s
Episode 196 avg. reward = 21.100, Long-term avg. reward = 24.428
..........AI : 113.747 s, Game : 33.821 s
Episode 197 avg. reward = 26.000, Long-term avg. reward = 24.444
..........AI : 133.492 s, Game : 39.924 s
Episode 198 avg. reward = 31.000, Long-term avg. reward = 24.509
..........AI : 119.639 s, Game : 35.795 s
Episode 199 avg. reward = 27.100, Long-term avg. reward = 24.535
..........AI : 73.768 s, Game : 22.945 s
Episode 200 avg. reward = 16.100, Long-term avg. reward = 24.451
..........AI : 212.790 s, Game : 62.073 s
Episode 201 avg. reward = 49.500, Long-term avg. reward = 24.701
..........AI : 125.592 s, Game : 38.145 s
Episode 202 avg. reward = 28.100, Long-term avg. reward = 24.735
..........AI : 128.102 s, Game : 37.724 s
Episode 203 avg. reward = 28.900, Long-term avg. reward = 24.777
..........AI : 112.268 s, Game : 33.190 s
Episode 204 avg. reward = 25.400, Long-term avg. reward = 24.783
..........AI : 176.418 s, Game : 51.507 s
Episode 205 avg. reward = 40.900, Long-term avg. reward = 24.944
..........AI : 122.216 s, Game : 36.248 s
Episode 206 avg. reward = 27.600, Long-term avg. reward = 24.971
..........AI : 83.382 s, Game : 25.296 s
Episode 207 avg. reward = 18.300, Long-term avg. reward = 24.904
..........AI : 92.923 s, Game : 28.067 s
Episode 208 avg. reward = 20.500, Long-term avg. reward = 24.860
..........AI : 123.051 s, Game : 37.184 s
Episode 209 avg. reward = 28.200, Long-term avg. reward = 24.893
..........AI : 128.619 s, Game : 37.475 s
Episode 210 avg. reward = 29.000, Long-term avg. reward = 24.934
..........AI : 124.232 s, Game : 37.299 s
Episode 211 avg. reward = 28.000, Long-term avg. reward = 24.965
..........AI : 96.641 s, Game : 29.069 s
Episode 212 avg. reward = 21.500, Long-term avg. reward = 24.930
..........AI : 120.746 s, Game : 36.089 s
Episode 213 avg. reward = 27.800, Long-term avg. reward = 24.959
..........AI : 179.010 s, Game : 53.257 s
Episode 214 avg. reward = 42.000, Long-term avg. reward = 25.130
..........AI : 143.099 s, Game : 42.878 s
Episode 215 avg. reward = 32.000, Long-term avg. reward = 25.198
..........AI : 135.608 s, Game : 41.287 s
Episode 216 avg. reward = 31.400, Long-term avg. reward = 25.260
..........AI : 124.683 s, Game : 38.103 s
Episode 217 avg. reward = 28.800, Long-term avg. reward = 25.296
..........AI : 84.282 s, Game : 26.464 s
Episode 218 avg. reward = 18.900, Long-term avg. reward = 25.232
..........AI : 181.922 s, Game : 54.108 s
Episode 219 avg. reward = 43.500, Long-term avg. reward = 25.414
..........AI : 168.199 s, Game : 49.573 s
Episode 220 avg. reward = 39.400, Long-term avg. reward = 25.554
..........AI : 127.140 s, Game : 37.975 s
Episode 221 avg. reward = 29.600, Long-term avg. reward = 25.595
..........AI : 95.296 s, Game : 28.851 s
Episode 222 avg. reward = 22.100, Long-term avg. reward = 25.560
..........AI : 78.323 s, Game : 23.442 s
Episode 223 avg. reward = 17.100, Long-term avg. reward = 25.475
..........AI : 173.915 s, Game : 51.268 s
Episode 224 avg. reward = 40.500, Long-term avg. reward = 25.625
..........AI : 121.278 s, Game : 36.696 s
Episode 225 avg. reward = 28.600, Long-term avg. reward = 25.655
..........AI : 144.814 s, Game : 42.422 s
Episode 226 avg. reward = 32.500, Long-term avg. reward = 25.724
..........AI : 79.133 s, Game : 23.636 s
Episode 227 avg. reward = 17.100, Long-term avg. reward = 25.637
..........AI : 72.103 s, Game : 21.913 s
Episode 228 avg. reward = 15.200, Long-term avg. reward = 25.533
..........AI : 104.074 s, Game : 30.984 s
Episode 229 avg. reward = 22.600, Long-term avg. reward = 25.504
..........AI : 117.713 s, Game : 35.148 s
Episode 230 avg. reward = 26.500, Long-term avg. reward = 25.514
..........AI : 141.538 s, Game : 41.820 s
Episode 231 avg. reward = 33.100, Long-term avg. reward = 25.590
..........AI : 206.357 s, Game : 60.438 s
Episode 232 avg. reward = 47.300, Long-term avg. reward = 25.807
..........AI : 88.377 s, Game : 26.864 s
Episode 233 avg. reward = 19.200, Long-term avg. reward = 25.741
..........AI : 112.170 s, Game : 34.107 s
Episode 234 avg. reward = 25.900, Long-term avg. reward = 25.742
..........AI : 134.780 s, Game : 40.055 s
Episode 235 avg. reward = 30.700, Long-term avg. reward = 25.792
..........AI : 126.280 s, Game : 37.255 s
Episode 236 avg. reward = 29.100, Long-term avg. reward = 25.825
..........AI : 95.844 s, Game : 28.632 s
Episode 237 avg. reward = 21.400, Long-term avg. reward = 25.781
..........AI : 121.977 s, Game : 36.992 s
Episode 238 avg. reward = 28.300, Long-term avg. reward = 25.806
..........AI : 115.426 s, Game : 34.656 s
Episode 239 avg. reward = 25.100, Long-term avg. reward = 25.799
..........AI : 75.615 s, Game : 22.612 s
Episode 240 avg. reward = 16.100, Long-term avg. reward = 25.702
..........AI : 175.461 s, Game : 51.808 s
Episode 241 avg. reward = 40.700, Long-term avg. reward = 25.852
..........AI : 103.313 s, Game : 30.828 s
Episode 242 avg. reward = 23.200, Long-term avg. reward = 25.825
..........AI : 82.209 s, Game : 24.894 s
Episode 243 avg. reward = 18.900, Long-term avg. reward = 25.756
..........AI : 145.729 s, Game : 43.960 s
Episode 244 avg. reward = 33.400, Long-term avg. reward = 25.832
..........AI : 141.195 s, Game : 41.658 s
Episode 245 avg. reward = 32.800, Long-term avg. reward = 25.902
..........AI : 132.549 s, Game : 38.539 s
Episode 246 avg. reward = 30.500, Long-term avg. reward = 25.948
..........AI : 177.448 s, Game : 52.741 s
Episode 247 avg. reward = 40.800, Long-term avg. reward = 26.097
..........AI : 58.220 s, Game : 17.460 s
Episode 248 avg. reward = 11.700, Long-term avg. reward = 25.953
..........AI : 41.763 s, Game : 12.766 s
Episode 249 avg. reward = 7.800, Long-term avg. reward = 25.771
..........AI : 47.257 s, Game : 14.641 s
Episode 250 avg. reward = 9.100, Long-term avg. reward = 25.604
..........AI : 47.519 s, Game : 14.722 s
Episode 251 avg. reward = 9.500, Long-term avg. reward = 25.443
..........AI : 72.804 s, Game : 22.628 s
Episode 252 avg. reward = 15.500, Long-term avg. reward = 25.344
..........AI : 102.458 s, Game : 30.508 s
Episode 253 avg. reward = 22.700, Long-term avg. reward = 25.317
..........AI : 139.959 s, Game : 41.473 s
Episode 254 avg. reward = 32.400, Long-term avg. reward = 25.388
..........AI : 170.557 s, Game : 50.109 s
Episode 255 avg. reward = 39.200, Long-term avg. reward = 25.526
..........AI : 87.264 s, Game : 26.312 s
Episode 256 avg. reward = 19.300, Long-term avg. reward = 25.464
..........AI : 58.565 s, Game : 17.950 s
Episode 257 avg. reward = 12.200, Long-term avg. reward = 25.331
..........AI : 152.879 s, Game : 45.689 s
Episode 258 avg. reward = 35.600, Long-term avg. reward = 25.434
..........AI : 117.949 s, Game : 33.970 s
